ATC_NAME,ATC_CODE,ATC_TYPE,RXNORM_NAME,RXNORM_CODE,RXNORM_TYPE,MEDICATION_CLASS
ANTIEPILEPTICS,N03,ATC,{14 (24 HR lamotrigine 100 MG Extended Release Oral Tablet) / 7 (24 HR lamotrigine 200 MG Extended Release Oral Tablet) / 14 (24 HR lamotrigine 50 MG Extended Release Oral Tablet) } Pack,900865,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,phenytoin sodium 30 MG,855868,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,pregabalin 20 MG/ML Oral Solution,898715,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,lamotrigine 100 MG Extended Release Oral Tablet [Lamictal],900147,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,24 HR lamotrigine 25 MG Extended Release Oral Tablet,900164,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,{14 (lacosamide 100 MG Oral Tablet [Vimpat]) / 14 (lacosamide 50 MG Oral Tablet [Vimpat]) } Pack [Vimpat 2 Week Starter Kit],881272,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,fosphenytoin sodium 75 MG/ML [Cerebyx],855894,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,phenobarbital 32 MG / phenytoin sodium 100 MG Oral Capsule,855929,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,phenytoin sodium 300 MG Extended Release Oral Capsule [Phenytek],855875,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,phenytoin sodium 300 MG Extended Release Oral Capsule,855873,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,levetiracetam 1500 MG [Elepsia],1605373,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,carbamazepine Extended Release Oral Tablet [Timonil Retard],402909,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,lacosamide 10 MG/ML,809972,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,2 ML fosphenytoin sodium 75 MG/ML Injection [Cerebyx],1670201,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,fosphenytoin sodium 75 MG/ML Injection,1670198,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,fosphenytoin Injection,1670194,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,cannabidiol 100 MG/ML Oral Solution,2058900,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,stiripentol 500 MG Powder for Oral Suspension [Diacomit],2055014,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,{7 (perampanel 4 MG Oral Tablet [FYCOMPA]) / 7 (perampanel 6 MG Oral Tablet [FYCOMPA]) } Pack [Fycompa 4/6 Sample Pack],1721313,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,stiripentol 500 MG Oral Capsule,2054981,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,brivaracetam 10 MG Oral Tablet [Briviact],1739766,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,lamotrigine 200 MG Disintegrating Oral Tablet [Lamictal],849050,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,carbamazepine 200 MG Extended Release Oral Tablet [Carbatrol],844649,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,{10 (lamotrigine 25 MG Oral Tablet) } Pack,834025,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,rufinamide 400 MG [Banzel],824302,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,lacosamide 100 MG [Vimpat],809988,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,20 ML lacosamide 10 MG/ML Injection,809974,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,valproic acid 125 MG [Stavzor],1099657,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,eslicarbazepine acetate 600 MG,1482520,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,stiripentol 500 MG [Diacomit],2054982,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,clonazepam Oral Solution,371578,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,trimethadione Chewable Tablet [Tridione],369589,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,phenobarbital Injectable Solution,373325,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,phenytoin Injectable Solution,373436,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,primidone Oral Tablet,369489,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,phenobarbital / phenytoin Oral Tablet,373431,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,methsuximide Oral Capsule,372846,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,felbamate Oral Suspension,372144,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,levetiracetam 1000 MG Tablet for Oral Suspension,1736037,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,clonazepam Oral Tablet,371579,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,tiagabine Oral Capsule,375323,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,clonazepam Disintegrating Oral Tablet [Klonopin Wafer],406103,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,carbamazepine Oral Tablet [Epimaz],369398,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,carbamazepine Extended Release Oral Tablet [Carbatrol],370176,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,levetiracetam 500 MG Oral Tablet [Roweepra],1731020,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,levetiracetam Oral Tablet [Roweepra],1731017,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,brivaracetam 10 MG/ML Oral Solution,1739785,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,brivaracetam 75 MG Oral Tablet [Briviact],1739782,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,brivaracetam 25 MG,1739771,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,clonazepam Oral Tablet [Klonopin],93055,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,perampanel 4 MG Oral Tablet [FYCOMPA],1356572,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,phentermine / topiramate Extended Release Oral Capsule [Qsymia],1302830,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,24 HR topiramate 200 MG Extended Release Oral Capsule [Trokendi],1437290,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,24 HR topiramate 100 MG Extended Release Oral Capsule [Trokendi],1437285,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,24 HR topiramate 100 MG Extended Release Oral Capsule,1437283,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,oxcarbazepine 300 MG Extended Release Oral Tablet [Oxtellar],1365848,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,oxcarbazepine 300 MG Extended Release Oral Tablet,1365843,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,oxcarbazepine 150 MG Extended Release Oral Tablet [Oxtellar],1365661,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,topiramate Extended Release Oral Capsule,1436238,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,perampanel 10 MG Oral Tablet,1356582,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,eslicarbazepine,1482502,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,phenytoin 25 MG/ML Oral Suspension,1313112,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,24 HR phentermine 11.25 MG / topiramate 69 MG Extended Release Oral Capsule [Qsymia],1313061,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,perampanel Oral Tablet,1356556,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,phenytoin 25 MG/ML [Dilantin],1313883,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,phentermine 15 MG / topiramate 92 MG Extended Release Oral Capsule,1302857,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,phentermine 3.75 MG / topiramate 23 MG Extended Release Oral Capsule,1302846,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,24 HR phentermine 3.75 MG / topiramate 23 MG Extended Release Oral Capsule,1302839,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,eslicarbazepine acetate 400 MG Oral Tablet,1482515,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,24 HR oxcarbazepine 150 MG Extended Release Oral Tablet [Oxtellar],1365660,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,Sprinkle 24 HR topiramate 100 MG Extended Release Oral Capsule [Qudexy],1494766,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,carbamazepine 200 MG Oral Tablet,308979,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,ethosuximide 50 MG/ML Oral Solution [Emeside],755356,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,levetiracetam 1000 MG [Elepsia],1605364,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,pentobarbital / phenytoin Injectable Solution [Somnasol],1549830,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,topiramate 25 MG Extended Release Oral Capsule [Qudexy],1494779,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,Sprinkle 24 HR topiramate 200 MG Extended Release Oral Capsule [Qudexy],1494775,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,topiramate 150 MG Extended Release Oral Capsule [Qudexy],1494773,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,24 HR topiramate 25 MG Extended Release Oral Capsule [Trokendi],1437280,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,topiramate 100 MG Extended Release Oral Capsule [Qudexy],1494767,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,phentermine 7.5 MG / topiramate 46 MG [Qsymia],1302829,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,topiramate 25 MG [Qudexy],1494777,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,topiramate 150 MG [Qudexy],1494770,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,{7 (eslicarbazepine acetate 400 MG Oral Tablet) / 7 (eslicarbazepine acetate 800 MG Oral Tablet) } Pack,1491642,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,eslicarbazepine acetate 800 MG Oral Tablet,1482525,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,eslicarbazepine acetate 800 MG,1482524,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,eslicarbazepine acetate 400 MG Oral Tablet [Aptiom],1482517,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,eslicarbazepine acetate 200 MG [Aptiom],1482509,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,eslicarbazepine acetate 200 MG Oral Tablet,1482507,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,Sprinkle 24 HR topiramate 150 MG Extended Release Oral Capsule,1494769,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,divalproex sodium 200 MG Delayed Release Oral Tablet,1099768,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,topiramate 69 MG,1302860,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,ezogabine 200 MG Oral Tablet,1112993,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,ezogabine 200 MG,1112991,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,ezogabine,1112990,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,gabapentin enacarbil 600 MG [Horizant],1101336,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,gabapentin enacarbil 600 MG Extended Release Oral Tablet [Horizant],1101339,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,pentobarbital sodium 390 MG/ML / phenytoin sodium 50 MG/ML Injectable Solution,1100449,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,Once-Daily gabapentin 300 MG Oral Tablet [Gralise],1115012,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,divalproex sodium 250 MG [Depakote],1099564,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,24 HR lamotrigine 250 MG Extended Release Oral Tablet [Lamictal],1146692,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,divalproex sodium 125 MG Delayed Release Oral Tablet [Depakote],1099626,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,divalproex sodium 125 MG Delayed Release Oral Capsule [Depakote],1099598,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,lamotrigine 300 MG [Lamictal],1098609,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,lamotrigine 300 MG Extended Release Oral Tablet,1098611,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,lamotrigine 300 MG,1098607,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,valproic acid 500 MG Delayed Release Oral Capsule [Stavzor],1099693,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,valproic acid 50 MG/ML Oral Solution,1099687,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,valproic acid 300 MG Delayed Release Oral Tablet,1099792,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,divalproex sodium 500 MG Delayed Release Oral Tablet,1099870,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,tiagabine hydrochloride 10 MG,1299899,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,phentermine / topiramate Extended Release Oral Capsule,1302825,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,tiagabine hydrochloride 5 MG,1299918,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,tiagabine hydrochloride 4 MG [Gabitril],1299977,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,tiagabine hydrochloride 4 MG Oral Tablet [Gabitril],1299978,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,tiagabine hydrochloride 20 MG Oral Tablet,1299914,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,tiagabine hydrochloride 20 MG,1299912,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,tiagabine hydrochloride 2 MG Oral Tablet,1299911,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,ezogabine 50 MG [Potiga],1113008,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,tiagabine hydrochloride 12 MG,1299901,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,valproic acid 250 MG,1099669,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,levetiracetam 10 MG/ML Injection,1790337,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,levetiracetam 100 MG/ML Injection,1790334,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,perampanel Oral Suspension,1790121,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,perampanel 0.5 MG/ML,1790119,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,{35 (lamotrigine 25 MG Oral Tablet [Subvenite]) } Pack [Subvenite Blue (for Patients Taking Valproate)],2003799,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,"{7 (lamotrigine 100 MG Oral Tablet [Subvenite]) / 42 (lamotrigine 25 MG Oral Tablet [Subvenite]) } Pack [Subvenite Orange (for Patients Not Taking Carbamazepine, Phenytoin, Phenobarbital, Primidone, or Valproate)]",2003798,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,lamotrigine 200 MG Oral Tablet [Subvenite],2003801,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,100 ML levetiracetam 5 MG/ML Injection,1193362,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,tiagabine hydrochloride 16 MG [Gabitril],1299970,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,topiramate 100 MG Oral Tablet,199889,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,methsuximide 150 MG Oral Capsule [Celontin],211844,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,methsuximide 300 MG Oral Capsule,197949,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,primidone 50 MG Buccal Tablet,541929,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,primidone 50 MG/ML,316589,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,primidone 50 MG,316588,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,ethosuximide 50 MG/ML Oral Solution,251322,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,valproate,40254,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,beclamide 500 MG Oral Tablet,102663,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,topiramate 50 MG Oral Capsule,252413,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,24 HR pregabalin 165 MG Extended Release Oral Tablet [Lyrica],1994389,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,topiramate 50 MG Oral Tablet [Topamax],151227,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,phenytoin 7.5 MG/ML,336787,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,carbamazepine 200 MG,315565,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,carbamazepine 200 MG Extended Release Oral Tablet,199379,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,12 HR carbamazepine 100 MG Extended Release Oral Tablet,199378,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,carbamazepine,2002,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,phenobarbital 60 MG/ML Injectable Solution [Luminal],847476,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,topiramate 25 MG Oral Capsule [Topamax],845479,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,clonazepam 0.5 MG Disintegrating Oral Tablet,349198,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,Sprinkle 24 HR topiramate 50 MG Extended Release Oral Capsule,1812425,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,Sprinkle 24 HR topiramate 200 MG Extended Release Oral Capsule,1812419,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,24 HR levetiracetam 500 MG Extended Release Oral Tablet [Roweepra],1876014,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,24 HR levetiracetam 750 MG Extended Release Oral Tablet [Roweepra],1876012,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,levetiracetam 750 MG [Roweepra],1875869,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,levetiracetam 1000 MG Oral Tablet [Roweepra],1875866,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,vigabatrin 500 MG Powder for Oral Solution [Vigadrone],2047868,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,pregabalin 330 MG Extended Release Oral Tablet,1988978,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,clonazepam 1 MG Oral Tablet [Ceberclon],542694,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,pregabalin 82.5 MG Extended Release Oral Tablet,1988981,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,clonazepam 2 MG Oral Tablet,197529,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,gabapentin 400 MG Oral Tablet,476679,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,gabapentin 300 MG,345818,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,felbamate 120 MG/ML,315923,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,felbamate 400 MG Oral Tablet,198358,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,pregabalin 330 MG Extended Release Oral Tablet [Lyrica],1994393,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,pregabalin 330 MG [Lyrica],1994391,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,phenobarbital 30 MG/ML,328565,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,20 ML carbamazepine 10 MG/ML Injection [Carnexiv],2119862,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,lamotrigine 50 MG Oral Tablet,199322,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,phenobarbital 120 MG/ML,335366,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,5 ML levetiracetam 100 MG/ML Injection [Keppra],647123,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,levetiracetam 250 MG Oral Tablet,311288,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,levetiracetam 750 MG Oral Tablet [Keppra],284391,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,lamotrigine 2 MG Chewable Tablet [Lamictal],542426,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,lamotrigine 250 MG,335128,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,lamotrigine 150 MG,317398,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,oxcarbazepine 60 MG/ML Oral Suspension [Trileptal],351992,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,lamotrigine 25 MG Chewable Tablet,311264,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,phenobarbital 65 MG/ML Injectable Solution,198368,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,mephobarbital 50 MG / phenobarbital 50 MG / phenytoin 50 MG Oral Tablet,427788,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,mephobarbital 30 MG,384611,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,mephobarbital 100 MG,316242,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,mephobarbital 200 MG Oral Tablet,199341,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,mephobarbital 100 MG Oral Tablet,197923,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,mephenytoin,6757,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,levetiracetam 750 MG Oral Tablet,311290,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,{7 (lamotrigine 100 MG Oral Tablet) / 42 (lamotrigine 25 MG Oral Tablet) } Pack,751563,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,lamotrigine 100 MG,316129,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,phenobarbital 30 MG/ML Injectable Solution,282462,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,phenobarbital 5 MG/ML,335365,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,phenobarbital 50 MG,316485,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,phenobarbital 4 MG/ML,316484,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,phenobarbital 30 MG,316483,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,phenobarbital 3.24 MG/ML,316481,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,phenobarbital 16.2 MG,316479,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,phenobarbital 15 MG,316476,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,tiagabine,31914,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,phenobarbital 8 MG Oral Tablet,312367,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,phenobarbital 200 MG/ML,332311,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,phenobarbital 50 MG/ML Injectable Solution,252284,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,phenobarbital 20 MG / phenytoin 30 MG Oral Tablet,251991,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,phenobarbital 50 MG / phenytoin 50 MG Oral Tablet,246478,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,phenobarbital 100 MG/ML Injectable Solution,243626,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,pregabalin 50 MG,483447,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,pregabalin 200 MG Oral Capsule,483446,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,pregabalin 200 MG,483445,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,pregabalin 300 MG,483443,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,phenobarbital 100 MG,316475,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,clonazepam 0.4 MG/ML,393301,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,phenobarbital 25 MG / phenytoin 75 MG Oral Tablet,430965,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,phenytoin 5 MG/ML Injectable Solution,415567,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,phenytoin 4 MG/ML Injectable Solution,415558,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,phenytoin 9 MG/ML Injectable Solution,415557,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,phenobarbital 100 MG Extended Release Oral Capsule,412241,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,12 HR carbamazepine 100 MG Extended Release Oral Capsule [Carbatrol],404742,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,levetiracetam 100 MG/ML Oral Solution [Keppra],404595,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,pregabalin 200 MG [Lyrica],607021,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,12 HR carbamazepine 200 MG Extended Release Oral Tablet,402505,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,carbamazepine 150 MG Extended Release Oral Tablet,434286,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,zonisamide 100 MG [Zonegran],574848,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,levetiracetam 250 MG [Keppra],574555,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,phenobarbital 7.5 MG,335980,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,primidone 125 MG,334430,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,mephobarbital 60 MG,332201,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,levetiracetam 250 MG,330791,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,zonisamide 100 MG,330418,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,zonisamide 25 MG Oral Capsule,403966,RxNorm,Antiepileptics
ANTIEPILEPTICS,N03,ATC,clonazepam 0.5 MG Oral Tablet [Valpax],542690,RxNorm,Antiepileptics
